Angermanland	Angermanland
Angonia	Angonia
Angus	Angus
Anhui	Anhui
Anhui Sheng	Anhui Sheng
Anjouan	Anjouan
Ankara	Ankara
Annaba	Annaba
Anosy	Anosy
Anseba	Anseba
Ant	Ant
Antalya	Antalya
Antananarivo	Antananarivo
Antanarivo Province	Antanarivo Province
Antarctic Peninsula	Antarctic Peninsula
Antarctic Region	Antarctic Region
Antarctic Region Macquarie Island	Antarctic Region Macquarie Island
Antarctica	Antarctica
Antartica Chilena Province	Antartica Chilena Province
Antigua	Antigua
Antigue Province	Antigue Province
Antilles	Antilles
Antioquia	Antioquia
Antipodean Islands	Antipodean Islands
Antipodes Islands	Antipodes Islands
Antofagasta	Antofagasta
Antsiranana	Antsiranana
Antwerp	Antwerp
Anzoategui	Anzoategui
Aomori Prefecture	Aomori Prefecture
Aomori-ken	Aomori-ken
Aosta	Aosta
Ap'khazet'is Avtonomiuri Respublika	Ap'khazet'is Avtonomiuri Respublika
Appenzell Ausserrhoden	Appenzell Ausserrhoden
Appenzell Innerrhoden	Appenzell Innerrhoden
Apulia	Apulia
Apure State	Apure State
Aqtobe Oblysy	Aqtobe Oblysy
Aquitaine	Aquitaine
Arad	Arad
Arafura Sea	Arafura Sea
Aragua	Aragua
Arakan Coast	Arakan Coast
Ararati Marz	Ararati Marz
Arauca	Arauca
Araucania	Araucania
Arauco	Arauco
Arbil	Arbil
Arecibo	Arecibo
Arecibo District	Arecibo District
Arequipa	Arequipa
Arequipa Department	Arequipa Department
Argentina	Argentina
Arges	Arges
Argyll	Argyll
Argyll and Bute	Argyll and Bute
Arima	Arima
Arizona	Arizona
Arkansas	Arkansas
Artvin Province	Artvin Province
Aru Islands	Aru Islands
Arunachal Pradesh	Arunachal Pradesh
Arusha Region	Arusha Region
Ash Shamaliyah	Ash Shamaliyah
Ashanti	Ashanti
Ashanti Region	Ashanti Region
Ashgabat Province	Ashgabat Province
Ashmore & Cartier Islands	Ashmore & Cartier Islands
Ashmore and Cartier Islands	Ashmore and Cartier Islands
Asia	Asia
Assam	Assam
Astrakhanskaya Oblast'	Astrakhanskaya Oblast'
Asturias	Asturias
Aswan	Aswan
Atacama	Atacama
Atacama Region	Atacama Region
Atakora	Atakora
Atakora Department	Atakora Department
Atiu	Atiu
Atlantic Ocean	Atlantic Ocean
Atlantico	Atlantico
Atlantida	Atlantida
Atlantique	Atlantique
Atsimo-Andrefana	Atsimo-Andrefana
Atsimo-Atsinanana Region	Atsimo-Atsinanana Region
Atsinanana	Atsinanana
Attica	Attica
Atua	Atua
Atyrau Oblysy	Atyrau Oblysy
Auckland	Auckland
Auckland Island	Auckland Island
Auckland Islands	Auckland Islands
Auckland Region	Auckland Region
Aukena Island	Aukena Island
Aukland	Aukland
Aurora	Aurora
Aurora Province	Aurora Province
Aus	Aus
Austral Islands	Austral Islands
Austral Isles	Austral Isles
Austral [Tubuai] Islands	Austral [Tubuai] Islands
Australian Antarctic Territories	Australian Antarctic Territories
Australian Antarctic Territory	Australian Antarctic Territory
Australian Christmas Island Territory	Australian Christmas Island Territory
Australian Norfolk Island Territory	Australian Norfolk Island Territory
Austria	Austria
Austurland	Austurland
Auvergne	Auvergne
Aveyron	Aveyron
Avila	Avila
Avtonomna Respublika Krym	Avtonomna Respublika Krym
Ayacucho	Ayacucho
Aydin	Aydin
Ayeyarwady Division	Ayeyarwady Division
Ayrshire	Ayrshire
Ayutthia	Ayutthia
Azad Kashmir	Azad Kashmir
Azarbayjan-e Gharbi	Azarbayjan-e Gharbi
Azarbayjan-e Sharqi	Azarbayjan-e Sharqi
Azores	Azores
Azuay	Azuay
BORNEO-NORTH	BORNEO-NORTH
BR. COLUMBIA	BR. COLUMBIA
Ba District	Ba District
Ba Ria-Vung Tau	Ba Ria-Vung Tau
Baalbek-Hermel	Baalbek-Hermel
Babil	Babil
Bac Binh District	Bac Binh District
Bac Lieu Province	Bac Lieu Province
Bacacay	Bacacay
Bacau	Bacau
Bacau District	Bacau District
Bacs-Kiskun megye	Bacs-Kiskun megye
Badajoz	Badajoz
Baden-Wuerttemberg	Baden-Wuerttemberg
Baden-Wurttemberg	Baden-Wurttemberg
Baden-Wurttemburg	Baden-Wurttemburg
Baffin Island	Baffin Island
Bafing	Bafing
Baghdad	Baghdad
Baghlan	Baghlan
Bagmati	Bagmati
Bago Division	Bago Division
Bago Region	Bago Region
Baguio City	Baguio City
Bahamas	Bahamas
Bahia	Bahia
Bahia de Adair	Bahia de Adair
Bahia state	Bahia state
Bahr al Ahmar	Bahr al Ahmar
Bahrain	Bahrain
Baile Atha Cliath	Baile Atha Cliath
Baja California	Baja California
Baja California Norte	Baja California Norte
Baja California Sur	Baja California Sur
Baja California del Norte	Baja California del Norte
Baja California.	Baja California.
Baja Verapaz	Baja Verapaz
Baja califonia sur	Baja califonia sur
Baja california	Baja california
Baja california sur	Baja california sur
Baki Sahari	Baki Sahari
Baku City	Baku City
Balakan Rayonu	Balakan Rayonu
Baleares	Baleares
Balearic Islands	Balearic Islands
Bali	Bali
Balkan Welayaty	Balkan Welayaty
Balkh	Balkh
Balleny Islands	Balleny Islands
Ballycastle	Ballycastle
Balochistan	Balochistan
Balqa'	Balqa'
Baltic Sea	Baltic Sea
Baluchistan	Baluchistan
Balud	Balud
Balut Island	Balut Island
Bamako	Bamako
Banatus	Banatus
Bandarban Hill Distrcit	Bandarban Hill Distrcit
Bangkok	Bangkok
Bangui	Bangui
Banjul	Banjul
Banks	Banks
Banskobystricky Kraj	Banskobystricky Kraj
Banteay Mean Cheay	Banteay Mean Cheay
Banteay Meanchey Province	Banteay Meanchey Province
Banteay Mincheay	Banteay Mincheay
Banten	Banten
Barahona	Barahona
Baranya megye	Baranya megye
Barat Province	Barat Province
Barbados	Barbados
Bari	Bari
Barima-Waini Region	Barima-Waini Region
Barinas	Barinas
Baringo County	Baringo County
Bas-Sassandra	Bas-Sassandra
Basel-Landschaft	Basel-Landschaft
Basel-Stadt	Basel-Stadt
Bashkortostan	Bashkortostan
Basilan	Basilan
Basilan Province	Basilan Province
Basilicata	Basilicata
Basrah	Basrah
Bata District	Bata District
Bata Province	Bata Province
Bataan	Bataan
Bataan Province	Bataan Province
Batanes	Batanes
Batangas	Batangas
Batangas Province	Batangas Province
Batdambang	Batdambang
Batinah	Batinah
Batna	Batna
Battambang Province	Battambang Province
Battambong	Battambong
Batys Qazaqstan Oblysy	Batys Qazaqstan Oblysy
Baucau	Baucau
Baucau District	Baucau District
Bauchi	Bauchi
Baukai Island	Baukai Island
Bavaria	Bavaria
Bavaria (Bayern)	Bavaria (Bayern)
Bay of Plenty	Bay of Plenty
Bay of Plenty Region	Bay of Plenty Region
Bechar	Bechar
Bedfordshire	Bedfordshire
Beheira	Beheira
Beijing Shi	Beijing Shi
Beja	Beja
Bekes megye	Bekes megye
Bel Ombre	Bel Ombre
Belait	Belait
Belgium	Belgium
Belize District	Belize District
Bellinghausen Sea	Bellinghausen Sea
Bellune	Bellune
Belluno	Belluno
Ben Arous	Ben Arous
Bengal	Bengal
Bengkulu	Bengkulu
Bengkulu Province	Bengkulu Province
Bengo	Bengo
Benguela	Benguela
Benguet	Benguet
Beqaa	Beqaa
Bequia	Bequia
Berane	Berane
Berea District	Berea District
Berkshire	Berkshire
Berlin	Berlin
Bermuda	Bermuda
Bern	Bern
Berne	Berne
Beunos Aires	Beunos Aires
Beyrouth	Beyrouth
Bicol Region	Bicol Region
Bihar	Bihar
Bihar State of	Bihar State of
Bihor	Bihor
Binh Dinh	Binh Dinh
Binh Phuoc	Binh Phuoc
Binh Thuan	Binh Thuan
Binh Thuan Province	Binh Thuan Province
Binh Tri Thien	Binh Tri Thien
Binshangul Gumuz	Binshangul Gumuz
Bio Bio	Bio Bio
Bio-Bio	Bio-Bio
Biobio	Biobio
Bioko	Bioko
Bird Island	Bird Island
Bishkek Shaary	Bishkek Shaary
Biskra	Biskra
Bismarck Archipelago	Bismarck Archipelago
Bismarck Sea	Bismarck Sea
Bismark Group	Bismark Group
Bistrita-Nasaud	Bistrita-Nasaud
Bitola	Bitola
Bizerte	Bizerte
Bjelovarsko-Bilogorska Zupanija	Bjelovarsko-Bilogorska Zupanija
Black River	Black River
Blagoevgrad	Blagoevgrad
Blekinge	Blekinge
Blekinge Lan	Blekinge Lan
Blida	Blida
Boaco	Boaco
Boane	Boane
Bobonaro District	Bobonaro District
Bocas Toro	Bocas Toro
Bogota	Bogota
Bogovinje	Bogovinje
Bohemia	Bohemia
Bohinj	Bohinj
Bohol	Bohol
Bohuslan	Bohuslan
Bohuslan Province	Bohuslan Province
Bohuslän	Bohuslän
Boke	Boke
Bokeo	Bokeo
Bolama	Bolama
Bolivar	Bolivar
Bolu	Bolu
Bombay	Bombay
Bontoc	Bontoc
Boqueron	Boqueron
Bora Bora	Bora Bora
Border of East Sepik & West Sepik (Sandaun) Provinces	Border of East Sepik & West Sepik (Sandaun) Provinces
Bordj Bou Arreridj	Bordj Bou Arreridj
Borgou	Borgou
Borishal	Borishal
Bormio	Bormio
Borneo	Borneo
Borno	Borno
Borsod-Abauj-Zemplen megye	Borsod-Abauj-Zemplen megye
Botosani	Botosani
Bougainville	Bougainville
Bougainville District	Bougainville District
Bougainville Island	Bougainville Island
Bougainville Province	Bougainville Province
Bouira	Bouira
Boumerdes	Boumerdes
Bounty Islands	Bounty Islands
Bourail	Bourail
Bourbon Island	Bourbon Island
Bourgogne-Franche-Comté	Bourgogne-Franche-Comté
Bouvetoya	Bouvetoya
Boyaca	Boyaca
Bragança	Bragança
Brandenburg	Brandenburg
Brasov	Brasov
Bratislavsky Kraj	Bratislavsky Kraj
Brava	Brava
Brazil	Brazil
Brazzaville	Brazzaville
Bremen	Bremen
Brestskaya Voblasts'	Brestskaya Voblasts'
Bretagne	Bretagne
Brit. Columbia	Brit. Columbia
British Antarctic Territory	British Antarctic Territory
British Colombia	British Colombia
British Columbia	British Columbia
British Indian Ocean Territory	British Indian Ocean Territory
British columbia	British columbia
Brittany	Brittany
Brittish Columbia	Brittish Columbia
Brokopondo	Brokopondo
Brong Ahafo	Brong Ahafo
Bruin Island	Bruin Island
Brunei-Muara	Brunei-Muara
Bruxelles-Capitale	Bruxelles-Capitale
Brz	Brz
Bubanza	Bubanza
Buckinghamshire	Buckinghamshire
Bucuresti	Bucuresti
Budapest fovaros	Budapest fovaros
Buenos Aires	Buenos Aires
Buenos Aires Province	Buenos Aires Province
Buganda	Buganda
Buhayrah	Buhayrah
Bujumbura	Bujumbura
Buka Island	Buka Island
Bukhara	Bukhara
Bukidnon	Bukidnon
Bulacan	Bulacan
Bulawayo Province	Bulawayo Province
Bulgaria	Bulgaria
Bumthang	Bumthang
Burgas	Burgas
Burgas Province	Burgas Province
Burgenland	Burgenland
Bursa	Bursa
Bururi	Bururi
Bururi Province	Bururi Province
Buryatia Prov.	Buryatia Prov.
Buryatiya	Buryatiya
Bushehr	Bushehr
Buskerud Fylke	Buskerud Fylke
Butha-Buthe District	Butha-Buthe District
Butuan City	Butuan City
Buxoro Viloyati	Buxoro Viloyati
Buzau	Buzau
Bío Bío	Bío Bío
Bío Bío Region	Bío Bío Region
Bío-Bío	Bío-Bío
Ca	Ca
Caanuazu	Caanuazu
Cabo Delgado	Cabo Delgado
Caceres	Caceres
Cadiz	Cadiz
Cadiz Province	Cadiz Province
Cagayan	Cagayan
Cagayan Province	Cagayan Province
Cagayan province	Cagayan province
Cailfornia	Cailfornia
Cairo	Cairo
Cairo Governorate	Cairo Governorate
Cajamarca	Cajamarca
Cakaudrove	Cakaudrove
Calabarzon	Calabarzon
Calabria	Calabria
Calarasi	Calarasi
Caldas	Caldas
Califormia	Califormia
California	California
California Baja	California Baja
Callao	Callao
Callao Province	Callao Province
Caluan	Caluan
Camaguey	Camaguey
Camarines Norte	Camarines Norte
Camarines Sur	Camarines Sur
Camarines Sur Prov.	Camarines Sur Prov.
Camarines sur prov	Camarines sur prov
Cambodia	Cambodia
Cambridgeshire	Cambridgeshire
Camer	Camer
Cameroon	Cameroon
Camiguin	Camiguin
Campania	Campania
Campbell Island	Campbell Island
Campbell Island.	Campbell Island.
Campbell Islands	Campbell Islands
Campeche	Campeche
Campeche State	Campeche State
Can Tho	Can Tho
Canada	Canada
Canal Zone	Canal Zone
Canal zone	Canal zone
Canar	Canar
Canarias	Canarias
Canary Is.	Canary Is.
Canary Islands	Canary Islands
Canelones	Canelones
Cankiri	Cankiri
Cankuzo	Cankuzo
Cantabria	Cantabria
Cantabria Province	Cantabria Province
Canterbury	Canterbury
Canterbury Land District	Canterbury Land District
Canton Aargau	Canton Aargau
Canton Schwyz	Canton Schwyz
Cap Mannel	Cap Mannel
Cape	Cape
Cape Peninsula	Cape Peninsula
Cape Province	Cape Province
Cape Province.	Cape Province.
Cape Provinces	Cape Provinces
Cape Town	Cape Town
Cape Verde Islands	Cape Verde Islands
Cape Verdi Islands	Cape Verdi Islands
Cape of Good Hope	Cape of Good Hope
Cape province	Cape province
Capiz	Capiz
Capiz Province	Capiz Province
Carabaya	Carabaya
Carabobo	Carabobo
Caras-Severin	Caras-Severin
Carchi	Carchi
Carchi Province	Carchi Province
Cargados Carajos	Cargados Carajos
Cargados carajos	Cargados carajos
Caribbean Sea	Caribbean Sea
Carinthia	Carinthia
Carinthia (Karnten)	Carinthia (Karnten)
Caroline Islands	Caroline Islands
Cartago	Cartago
Cartago Province	Cartago Province
Cartago-San José	Cartago-San José
Casbar	Casbar
Caspian Sea	Caspian Sea
Castelo Branco	Castelo Branco
Castilla y Leon	Castilla y Leon
Castilla y Le�n	Castilla y Le�n
Castilla-La Mancha	Castilla-La Mancha
Castille	Castille
Catalonia	Catalonia
Catalunya	Catalunya
Cataluña	Cataluña
Catamarca	Catamarca
Catanduanes	Catanduanes
Catham Islands	Catham Islands
Cauca	Cauca
Cauquenes	Cauquenes
Caust	Caust
Cautin	Cautin
Cautin Province	Cautin Province
Cavite	Cavite
Cavite Province	Cavite Province
Caxaca	Caxaca
Cayman Islands	Cayman Islands
Cayo	Cayo
Cayo District	Cayo District
Ceara	Ceara
Ceara State	Ceara State
Ceará	Ceará
Cebaco Is.	Cebaco Is.
Cebu	Cebu
Cebu City	Cebu City
Cebu Island	Cebu Island
Celebes	Celebes
Celebes Sea	Celebes Sea
Celle	Celle
Central	Central
Central Australia South	Central Australia South
Central Bohemia	Central Bohemia
Central Denmark Region	Central Denmark Region
Central District	Central District
Central Division	Central Division
Central Equatoria	Central Equatoria
Central European Russia	Central European Russia
Central Greece	Central Greece
Central Java	Central Java
Central Luzon	Central Luzon
Central Macedonia	Central Macedonia
Central Nepal	Central Nepal
Central Province	Central Province
Central Provinces	Central Provinces
Central Region	Central Region
Central River Division	Central River Division
Central Sahara	Central Sahara
Central Serbia	Central Serbia
Central Slovakia	Central Slovakia
Central Sulawesi	Central Sulawesi
Central Uganda	Central Uganda
Central Visayas	Central Visayas
Central java	Central java
Central kalimantan	Central kalimantan
Central sulawesi	Central sulawesi
Centre	Centre
Cerklje na Gorenjskem	Cerklje na Gorenjskem
Cerro Largo	Cerro Largo
Cetinje	Cetinje
Ceuta	Ceuta
Chabahar Bay	Chabahar Bay
Chachoengsao Province	Chachoengsao Province
Chaco	Chaco
Chagos Archipelago	Chagos Archipelago
Chahar Mahall va Bakhtiari	Chahar Mahall va Bakhtiari
Chaiyaphum	Chaiyaphum
Chakrala	Chakrala
Chalatenango	Chalatenango
Champasak	Champasak
Chang Wat Chiang Rai	Chang Wat Chiang Rai
Chang Wat Lampang	Chang Wat Lampang
Changwat Chiang Mai	Changwat Chiang Mai
Changwat Chiang Rai	Changwat Chiang Rai
Channel Islands	Channel Islands
Chantaburi Province	Chantaburi Province
Chanthaburi	Chanthaburi
Chanthaburi Province	Chanthaburi Province
Chaouia-Ouardigha	Chaouia-Ouardigha
Chari-Baguirmi Region	Chari-Baguirmi Region
Chatams	Chatams
Chatham Island	Chatham Island
Chatham Islands	Chatham Islands
Chathams	Chathams
Chatillon	Chatillon
Cheju	Cheju
Cheju-do	Cheju-do
Chelyabinskaya Oblast'	Chelyabinskaya Oblast'
Chernihivs'ka Oblast'	Chernihivs'ka Oblast'
Chhattisgarh	Chhattisgarh
Chhukha	Chhukha
Chia-I Hsien	Chia-I Hsien
Chiang Mai	Chiang Mai
Chiang Mai Province	Chiang Mai Province
Chiang Rai Province	Chiang Rai Province
Chiapas	Chiapas
Chiba	Chiba
Chiba Pref.	Chiba Pref.
Chiba-ken	Chiba-ken
Chihuahua	Chihuahua
Chikwawa District	Chikwawa District
Chilae	Chilae
Chile	Chile
Chiloe	Chiloe
Chiloe Province	Chiloe Province
Chiloé	Chiloé
Chimaltenango	Chimaltenango
Chimanimani	Chimanimani
Chimborazo	Chimborazo
Chimbu	Chimbu
Chimbu (Simbu) Province	Chimbu (Simbu) Province
Chimbu Province	Chimbu Province
China	China
China North-Central	China North-Central
China Southeast	China Southeast
China?	China?
Chiradzulu District	Chiradzulu District
Chiriqui	Chiriqui
Chiriqui Province	Chiriqui Province
Chiriquí	Chiriquí
Chisinau	Chisinau
Chitinskaya Oblast'	Chitinskaya Oblast'
Chitipa District	Chitipa District
Chittagong	Chittagong
Chittagong Division	Chittagong Division
Choapa	Choapa
Choapa Province	Choapa Province
Choiseul	Choiseul
Choiseul Province	Choiseul Province
Choiseul is	Choiseul is
Chon Buri Province	Chon Buri Province
Chonburi	Chonburi
Chonburi Prov.	Chonburi Prov.
Chonburi Province	Chonburi Province
Chongqing	Chongqing
Chongqing Shi	Chongqing Shi
Christchurch	Christchurch
Christmas Is.	Christmas Is.
Christmas Island	Christmas Island
Christmas island	Christmas island
Chubu	Chubu
Chubut	Chubut
Chubut Province	Chubut Province
Chugoku	Chugoku
Chukotskiy Avtonomnyy Okrug	Chukotskiy Avtonomnyy Okrug
Chumphon	Chumphon
Chumphon Province	Chumphon Province
Chungcheongbuk-do	Chungcheongbuk-do
Chungcheongnam-do	Chungcheongnam-do
Chuquisaca	Chuquisaca
Chuuk	Chuuk
Chuyskaya Oblast'	Chuyskaya Oblast'
Ci	Ci
Ciarrai	Ciarrai
Cidade de Maputo	Cidade de Maputo
Cienfuegos	Cienfuegos
Cill Mhantain	Cill Mhantain
Cimislia	Cimislia
Ciudad de La Habana	Ciudad de La Habana
Clarence Island	Clarence Island
Clay	Clay
Cluj	Cluj
Cluj Co.	Cluj Co.
Cnmi	Cnmi
Co. Wick	Co. Wick
Coahuila	Coahuila
Coahuila de Zaragoza	Coahuila de Zaragoza
Coast	Coast
Coast Province	Coast Province
Coast province	Coast province
Coats Land	Coats Land
Cochabamba	Cochabamba
Cocle	Cocle
Cocos (Keeling)	Cocos (Keeling)
Cocos (Keeling) Islands	Cocos (Keeling) Islands
Cocos Islands	Cocos Islands
Cocos Keeling Islands	Cocos Keeling Islands
Coimbra	Coimbra
Cojedes	Cojedes
Col d'Amieu	Col d'Amieu
Colchagua	Colchagua
Colima	Colima
Colima State	Colima State
Colombia	Colombia
Colon	Colon
Colon province	Colon province
Colorado	Colorado
Columbia	Columbia
Comarca de San Blas	Comarca de San Blas
Comayagua	Comayagua
Commonwealth Territory	Commonwealth Territory
Concepcion	Concepcion
Concepción	Concepción
Connaught	Connaught
Connecticut	Connecticut
Conneticut	Conneticut
Constanta	Constanta
Constanta Co.	Constanta Co.
Constantine	Constantine
Constantine Prov	Constantine Prov
Cook Islands	Cook Islands
Cook i	Cook i
Copperbelt Province	Copperbelt Province
Coquimbo	Coquimbo
Coquimbo Province	Coquimbo Province
Coral Sea	Coral Sea
Coral Sea Island Territory	Coral Sea Island Territory
Coral Sea Islands	Coral Sea Islands
Coral Sea Islands Territory	Coral Sea Islands Territory
Coral Sea Territory	Coral Sea Territory
Cordoba	Cordoba
Coringa Islets	Coringa Islets
Cork	Cork
Cornwall	Cornwall
Corrientes	Corrientes
Corse	Corse
Corsica	Corsica
Cortés	Cortés
Costa Rica	Costa Rica
Cotabato City	Cotabato City
Cotal	Cotal
Cotopaxi	Cotopaxi
Coulon	Coulon
County Clare	County Clare
County Cork	County Cork
County Donegal	County Donegal
County Down	County Down
County Fermanagh	County Fermanagh
County Galway	County Galway
County Kerry	County Kerry
County Mayo	County Mayo
Covalima District	Covalima District
Covasna	Covasna
Cox's Bazar	Cox's Bazar
Crete	Crete
Crimea	Crimea
Cross River State	Cross River State
Csongrad	Csongrad
Csongrad megye	Csongrad megye
Cuanza Norte	Cuanza Norte
Cuanza Sul	Cuanza Sul
Cuanza Sul Province	Cuanza Sul Province
Cuddalore	Cuddalore
Cundinamarca	Cundinamarca
Cundinamarca Prov.	Cundinamarca Prov.
Curacao	Curacao
Cusco	Cusco
Cusco Region	Cusco Region
Cuyuni-Mazaruni	Cuyuni-Mazaruni
Cuyuni-Mazaruni Region	Cuyuni-Mazaruni Region
Cuzco	Cuzco
Cyprus	Cyprus
Cyrenaica	Cyrenaica
Côtes-D'armor	Côtes-D'armor
D'entrecasteaux Islands	D'entrecasteaux Islands
D.C.	D.C.
D.c.	D.c.
